"year","variable","ensemble","model","experiment","value","unit"
2179,"heatflux","r1i1p2","GISS-E2-R","rcp85",4.09827884038289,"W/m2"
2180,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.78669303655624,"W/m2"
2181,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.85589824120204,"W/m2"
2182,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.90737321972847,"W/m2"
2183,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.72759322325389,"W/m2"
2184,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.9183783531189,"W/m2"
2185,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.7029416312774,"W/m2"
2186,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.67299051086108,"W/m2"
2187,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.56507157037655,"W/m2"
2188,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.42467113335927,"W/m2"
2189,"heatflux","r1i1p2","GISS-E2-R","rcp85",4.0212776462237,"W/m2"
2190,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.19584834575653,"W/m2"
2191,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.77408695220947,"W/m2"
2192,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.86533379554749,"W/m2"
2193,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.14880478382111,"W/m2"
2194,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.66266772150993,"W/m2"
2195,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.46469280123711,"W/m2"
2196,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.05251937111219,"W/m2"
2197,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.9127904176712,"W/m2"
2198,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.21116181400915,"W/m2"
2199,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.68786710500717,"W/m2"
2200,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.15364800393581,"W/m2"
2201,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.63991502920787,"W/m2"
2202,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.15048789978027,"W/m2"
2203,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.35633211334546,"W/m2"
2204,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.5906463265419,"W/m2"
2205,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.27994869152705,"W/m2"
2206,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.33369961629311,"W/m2"
2207,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.33571011821429,"W/m2"
2208,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.3719748655955,"W/m2"
2209,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.63146170725425,"W/m2"
2210,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.43625470002492,"W/m2"
2211,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.80699676275253,"W/m2"
2212,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.26755650838216,"W/m2"
2213,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.29346730311712,"W/m2"
2214,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.6787978708744,"W/m2"
2215,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.32067140936852,"W/m2"
2216,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.12786813577016,"W/m2"
2217,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.85985310872396,"W/m2"
2218,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.14085922638575,"W/m2"
2219,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.26423026124636,"W/m2"
2220,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.40692595640818,"W/m2"
2221,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.23517009367545,"W/m2"
2222,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.12201068798701,"W/m2"
2223,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.00474866231283,"W/m2"
2224,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.73519271612167,"W/m2"
2225,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.25611493984858,"W/m2"
2226,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.15351997812589,"W/m2"
2227,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.18055545290311,"W/m2"
2228,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.50128102302551,"W/m2"
2229,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.10272680719694,"W/m2"
2230,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.42843757073084,"W/m2"
2231,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.40848711629709,"W/m2"
2232,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.24920183420181,"W/m2"
2233,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.11414833863576,"W/m2"
2234,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.61733058467507,"W/m2"
2235,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.59280509253343,"W/m2"
2236,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.48881823817889,"W/m2"
2237,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.88317030668259,"W/m2"
2238,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.56778622666995,"W/m2"
2239,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.18300022681554,"W/m2"
2240,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.41015985608101,"W/m2"
2241,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.16740081707637,"W/m2"
2242,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.40580406785011,"W/m2"
2243,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.69084217151006,"W/m2"
2244,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.14989401896795,"W/m2"
2245,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.50179717938105,"W/m2"
2246,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.94469427069028,"W/m2"
2247,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.12479061384996,"W/m2"
2248,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.49816701809565,"W/m2"
2249,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.94052728017171,"W/m2"
2250,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.16614695638418,"W/m2"
2251,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.11941929658254,"W/m2"
2252,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.19303135573864,"W/m2"
2253,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.05204286177953,"W/m2"
2254,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.92451302707195,"W/m2"
2255,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.28841183831294,"W/m2"
2256,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.61329924066861,"W/m2"
2257,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.15902121861776,"W/m2"
2258,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.31699660420418,"W/m2"
2259,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.1499964594841,"W/m2"
2260,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.03876480956872,"W/m2"
2261,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.24322513739268,"W/m2"
2262,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.12051479518414,"W/m2"
2263,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.07777719696363,"W/m2"
2264,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.14743088682493,"W/m2"
2265,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.57176001866659,"W/m2"
2266,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.26393012702465,"W/m2"
2267,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.37959508101145,"W/m2"
2268,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.28534417351087,"W/m2"
2269,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.07609560588996,"W/m2"
2270,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.0999980767568,"W/m2"
2271,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.37059873342514,"W/m2"
2272,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.17651868984103,"W/m2"
2273,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.98870172724128,"W/m2"
2274,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.53213699907064,"W/m2"
2275,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.30153647065163,"W/m2"
2276,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.26351520419121,"W/m2"
2277,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.41996619602044,"W/m2"
2278,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.39445746441682,"W/m2"
2279,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.26114459832509,"W/m2"
2280,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.45421310863458,"W/m2"
2281,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.32388876875242,"W/m2"
2282,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.03059002012014,"W/m2"
2283,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.02782072623571,"W/m2"
2284,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.69234316547712,"W/m2"
2285,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.430496464173,"W/m2"
2286,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.33299327890078,"W/m2"
2287,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.51820258796215,"W/m2"
2288,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.15788785616557,"W/m2"
2289,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.22074701388677,"W/m2"
2290,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.34397550920645,"W/m2"
2291,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.71943272650242,"W/m2"
2292,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.24007425705592,"W/m2"
2293,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.92473246653875,"W/m2"
2294,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.2553720921278,"W/m2"
2295,"heatflux","r1i1p2","GISS-E2-R","rcp85",2.99382681647936,"W/m2"
2296,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.31687280535698,"W/m2"
2297,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.13468410571416,"W/m2"
2298,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.29840805133184,"W/m2"
2299,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.28012889623642,"W/m2"
2300,"heatflux","r1i1p2","GISS-E2-R","rcp85",3.17337562640508,"W/m2"
1850,"heatflux","r1i1p3","GISS-E2-H","historical",1.69812311728795,"W/m2"
1851,"heatflux","r1i1p3","GISS-E2-H","historical",1.61722805102666,"W/m2"
1852,"heatflux","r1i1p3","GISS-E2-H","historical",2.00800053278605,"W/m2"
1853,"heatflux","r1i1p3","GISS-E2-H","historical",1.90284532308578,"W/m2"
1854,"heatflux","r1i1p3","GISS-E2-H","historical",1.67198626200358,"W/m2"
1855,"heatflux","r1i1p3","GISS-E2-H","historical",2.12446673711141,"W/m2"
1856,"heatflux","r1i1p3","GISS-E2-H","historical",0.835494875907898,"W/m2"
1857,"heatflux","r1i1p3","GISS-E2-H","historical",0.297121405601501,"W/m2"
1858,"heatflux","r1i1p3","GISS-E2-H","historical",1.74680070082347,"W/m2"
1859,"heatflux","r1i1p3","GISS-E2-H","historical",2.3519718448321,"W/m2"
1860,"heatflux","r1i1p3","GISS-E2-H","historical",1.48347234725952,"W/m2"
1861,"heatflux","r1i1p3","GISS-E2-H","historical",1.77810804049174,"W/m2"
1862,"heatflux","r1i1p3","GISS-E2-H","historical",1.97952556610107,"W/m2"
1863,"heatflux","r1i1p3","GISS-E2-H","historical",1.59169713656108,"W/m2"
1864,"heatflux","r1i1p3","GISS-E2-H","historical",1.42557688554128,"W/m2"
1865,"heatflux","r1i1p3","GISS-E2-H","historical",1.97876008351644,"W/m2"
1866,"heatflux","r1i1p3","GISS-E2-H","historical",1.51576576630274,"W/m2"
1867,"heatflux","r1i1p3","GISS-E2-H","historical",1.98197519779205,"W/m2"
1868,"heatflux","r1i1p3","GISS-E2-H","historical",1.54838409026464,"W/m2"
1869,"heatflux","r1i1p3","GISS-E2-H","historical",2.09943481286367,"W/m2"
1870,"heatflux","r1i1p3","GISS-E2-H","historical",1.69292591015498,"W/m2"
1871,"heatflux","r1i1p3","GISS-E2-H","historical",1.29218832651774,"W/m2"
1872,"heatflux","r1i1p3","GISS-E2-H","historical",1.43287507692973,"W/m2"
1873,"heatflux","r1i1p3","GISS-E2-H","historical",1.25058484077454,"W/m2"
1874,"heatflux","r1i1p3","GISS-E2-H","historical",1.07781465848287,"W/m2"
1875,"heatflux","r1i1p3","GISS-E2-H","historical",1.53349355856578,"W/m2"
1876,"heatflux","r1i1p3","GISS-E2-H","historical",1.62451950709025,"W/m2"
1877,"heatflux","r1i1p3","GISS-E2-H","historical",1.80140203237534,"W/m2"
1878,"heatflux","r1i1p3","GISS-E2-H","historical",1.27892053127289,"W/m2"
1879,"heatflux","r1i1p3","GISS-E2-H","historical",1.6031805674235,"W/m2"
1880,"heatflux","r1i1p3","GISS-E2-H","historical",1.73674611250559,"W/m2"
1881,"heatflux","r1i1p3","GISS-E2-H","historical",1.24978665510813,"W/m2"
1882,"heatflux","r1i1p3","GISS-E2-H","historical",1.53948748111725,"W/m2"
1883,"heatflux","r1i1p3","GISS-E2-H","historical",0.169696172078451,"W/m2"
1884,"heatflux","r1i1p3","GISS-E2-H","historical",-1.65170676261187,"W/m2"
1885,"heatflux","r1i1p3","GISS-E2-H","historical",1.00434017181396,"W/m2"
1886,"heatflux","r1i1p3","GISS-E2-H","historical",1.18630532423655,"W/m2"
1887,"heatflux","r1i1p3","GISS-E2-H","historical",1.04034141699473,"W/m2"
1888,"heatflux","r1i1p3","GISS-E2-H","historical",1.3070298631986,"W/m2"
1889,"heatflux","r1i1p3","GISS-E2-H","historical",1.50441412130992,"W/m2"
1890,"heatflux","r1i1p3","GISS-E2-H","historical",1.07839069763819,"W/m2"
1891,"heatflux","r1i1p3","GISS-E2-H","historical",1.6919783949852,"W/m2"
1892,"heatflux","r1i1p3","GISS-E2-H","historical",1.29960717757543,"W/m2"
1893,"heatflux","r1i1p3","GISS-E2-H","historical",1.94513332843781,"W/m2"
1894,"heatflux","r1i1p3","GISS-E2-H","historical",2.27372439702352,"W/m2"
1895,"heatflux","r1i1p3","GISS-E2-H","historical",1.85846771796544,"W/m2"
1896,"heatflux","r1i1p3","GISS-E2-H","historical",0.980083763599396,"W/m2"
1897,"heatflux","r1i1p3","GISS-E2-H","historical",0.921416640281677,"W/m2"
1898,"heatflux","r1i1p3","GISS-E2-H","historical",1.36124265193939,"W/m2"
1899,"heatflux","r1i1p3","GISS-E2-H","historical",1.57590570052465,"W/m2"
1900,"heatflux","r1i1p3","GISS-E2-H","historical",1.61109002431234,"W/m2"
1901,"heatflux","r1i1p3","GISS-E2-H","historical",1.54879929622014,"W/m2"
1902,"heatflux","r1i1p3","GISS-E2-H","historical",1.06897596518199,"W/m2"
1903,"heatflux","r1i1p3","GISS-E2-H","historical",0.788507163524628,"W/m2"
1904,"heatflux","r1i1p3","GISS-E2-H","historical",1.60899343093236,"W/m2"
1905,"heatflux","r1i1p3","GISS-E2-H","historical",2.00767680009206,"W/m2"
1906,"heatflux","r1i1p3","GISS-E2-H","historical",1.99896476666133,"W/m2"
1907,"heatflux","r1i1p3","GISS-E2-H","historical",1.74869803587596,"W/m2"
1908,"heatflux","r1i1p3","GISS-E2-H","historical",1.25899124145508,"W/m2"
1909,"heatflux","r1i1p3","GISS-E2-H","historical",2.30266896883647,"W/m2"
1910,"heatflux","r1i1p3","GISS-E2-H","historical",1.96085566282272,"W/m2"
1911,"heatflux","r1i1p3","GISS-E2-H","historical",1.51796049873034,"W/m2"
1912,"heatflux","r1i1p3","GISS-E2-H","historical",1.28234487771988,"W/m2"
1913,"heatflux","r1i1p3","GISS-E2-H","historical",1.85851873954137,"W/m2"
1914,"heatflux","r1i1p3","GISS-E2-H","historical",1.86076645056407,"W/m2"
1915,"heatflux","r1i1p3","GISS-E2-H","historical",1.89605011542638,"W/m2"
1916,"heatflux","r1i1p3","GISS-E2-H","historical",2.08119606971741,"W/m2"
1917,"heatflux","r1i1p3","GISS-E2-H","historical",2.49000130097071,"W/m2"
1918,"heatflux","r1i1p3","GISS-E2-H","historical",1.79266840219498,"W/m2"
1919,"heatflux","r1i1p3","GISS-E2-H","historical",1.63943109909693,"W/m2"
1920,"heatflux","r1i1p3","GISS-E2-H","historical",1.67756446202596,"W/m2"
1921,"heatflux","r1i1p3","GISS-E2-H","historical",1.36568409204483,"W/m2"
1922,"heatflux","r1i1p3","GISS-E2-H","historical",1.28572102387746,"W/m2"
1923,"heatflux","r1i1p3","GISS-E2-H","historical",1.63150431712468,"W/m2"
1924,"heatflux","r1i1p3","GISS-E2-H","historical",1.80715560913086,"W/m2"
1925,"heatflux","r1i1p3","GISS-E2-H","historical",2.30200312534968,"W/m2"
1926,"heatflux","r1i1p3","GISS-E2-H","historical",1.96131942669551,"W/m2"
1927,"heatflux","r1i1p3","GISS-E2-H","historical",1.96738783518473,"W/m2"
1928,"heatflux","r1i1p3","GISS-E2-H","historical",1.74701384703318,"W/m2"
1929,"heatflux","r1i1p3","GISS-E2-H","historical",1.48849898576736,"W/m2"
1930,"heatflux","r1i1p3","GISS-E2-H","historical",1.19834460814794,"W/m2"
1931,"heatflux","r1i1p3","GISS-E2-H","historical",2.02141630649567,"W/m2"
1932,"heatflux","r1i1p3","GISS-E2-H","historical",1.44879158337911,"W/m2"
1933,"heatflux","r1i1p3","GISS-E2-H","historical",1.1556654771169,"W/m2"
1934,"heatflux","r1i1p3","GISS-E2-H","historical",2.32621838649114,"W/m2"
1935,"heatflux","r1i1p3","GISS-E2-H","historical",2.21133947372437,"W/m2"
1936,"heatflux","r1i1p3","GISS-E2-H","historical",1.03840341170629,"W/m2"
1937,"heatflux","r1i1p3","GISS-E2-H","historical",1.89580372969309,"W/m2"
1938,"heatflux","r1i1p3","GISS-E2-H","historical",1.53460409243902,"W/m2"
1939,"heatflux","r1i1p3","GISS-E2-H","historical",1.42914146184921,"W/m2"
1940,"heatflux","r1i1p3","GISS-E2-H","historical",1.78099783261617,"W/m2"
1941,"heatflux","r1i1p3","GISS-E2-H","historical",1.79686524470647,"W/m2"
1942,"heatflux","r1i1p3","GISS-E2-H","historical",1.46360464890798,"W/m2"
1943,"heatflux","r1i1p3","GISS-E2-H","historical",2.12298293908437,"W/m2"
1944,"heatflux","r1i1p3","GISS-E2-H","historical",1.73243663708369,"W/m2"
1945,"heatflux","r1i1p3","GISS-E2-H","historical",1.44872764746348,"W/m2"
1946,"heatflux","r1i1p3","GISS-E2-H","historical",1.56654284397761,"W/m2"
1947,"heatflux","r1i1p3","GISS-E2-H","historical",2.32177762190501,"W/m2"
1948,"heatflux","r1i1p3","GISS-E2-H","historical",1.6414080063502,"W/m2"
1949,"heatflux","r1i1p3","GISS-E2-H","historical",2.15163938204447,"W/m2"
1950,"heatflux","r1i1p3","GISS-E2-H","historical",1.93437238534292,"W/m2"
1951,"heatflux","r1i1p3","GISS-E2-H","historical",1.3928175419569,"W/m2"
1952,"heatflux","r1i1p3","GISS-E2-H","historical",1.92487486203512,"W/m2"
1953,"heatflux","r1i1p3","GISS-E2-H","historical",1.68791145086288,"W/m2"
1954,"heatflux","r1i1p3","GISS-E2-H","historical",1.39950549602509,"W/m2"
1955,"heatflux","r1i1p3","GISS-E2-H","historical",1.53970966736476,"W/m2"
1956,"heatflux","r1i1p3","GISS-E2-H","historical",2.25063755114873,"W/m2"
1957,"heatflux","r1i1p3","GISS-E2-H","historical",1.93285530805588,"W/m2"
1958,"heatflux","r1i1p3","GISS-E2-H","historical",2.07651915152868,"W/m2"
1959,"heatflux","r1i1p3","GISS-E2-H","historical",1.79658965269725,"W/m2"
1960,"heatflux","r1i1p3","GISS-E2-H","historical",1.62788822253545,"W/m2"
1961,"heatflux","r1i1p3","GISS-E2-H","historical",1.13767802715302,"W/m2"
1962,"heatflux","r1i1p3","GISS-E2-H","historical",1.69245741764704,"W/m2"
1963,"heatflux","r1i1p3","GISS-E2-H","historical",0.852988024552663,"W/m2"
1964,"heatflux","r1i1p3","GISS-E2-H","historical",0.138359268506368,"W/m2"
1965,"heatflux","r1i1p3","GISS-E2-H","historical",1.35159097115199,"W/m2"
1966,"heatflux","r1i1p3","GISS-E2-H","historical",1.65038267771403,"W/m2"
1967,"heatflux","r1i1p3","GISS-E2-H","historical",1.94121080636978,"W/m2"
1968,"heatflux","r1i1p3","GISS-E2-H","historical",1.2054639061292,"W/m2"
1969,"heatflux","r1i1p3","GISS-E2-H","historical",1.26654430230459,"W/m2"
1970,"heatflux","r1i1p3","GISS-E2-H","historical",2.13423472642899,"W/m2"
1971,"heatflux","r1i1p3","GISS-E2-H","historical",2.40995317697525,"W/m2"
1972,"heatflux","r1i1p3","GISS-E2-H","historical",1.97289554278056,"W/m2"
1973,"heatflux","r1i1p3","GISS-E2-H","historical",1.84875577688217,"W/m2"
1974,"heatflux","r1i1p3","GISS-E2-H","historical",1.37831616401672,"W/m2"
1975,"heatflux","r1i1p3","GISS-E2-H","historical",1.56079610188802,"W/m2"
1976,"heatflux","r1i1p3","GISS-E2-H","historical",1.84604424238205,"W/m2"
1977,"heatflux","r1i1p3","GISS-E2-H","historical",1.69721146424611,"W/m2"
1978,"heatflux","r1i1p3","GISS-E2-H","historical",1.74322374661764,"W/m2"
1979,"heatflux","r1i1p3","GISS-E2-H","historical",1.92048605283101,"W/m2"
1980,"heatflux","r1i1p3","GISS-E2-H","historical",1.81258624792099,"W/m2"
1981,"heatflux","r1i1p3","GISS-E2-H","historical",2.18354042371114,"W/m2"
1982,"heatflux","r1i1p3","GISS-E2-H","historical",1.29175128539403,"W/m2"
1983,"heatflux","r1i1p3","GISS-E2-H","historical",1.05643783013026,"W/m2"
1984,"heatflux","r1i1p3","GISS-E2-H","historical",2.48250216245651,"W/m2"
1985,"heatflux","r1i1p3","GISS-E2-H","historical",2.03633391857147,"W/m2"
1986,"heatflux","r1i1p3","GISS-E2-H","historical",1.80786448717117,"W/m2"
1987,"heatflux","r1i1p3","GISS-E2-H","historical",2.67105317115784,"W/m2"
1988,"heatflux","r1i1p3","GISS-E2-H","historical",2.91380353768667,"W/m2"
1989,"heatflux","r1i1p3","GISS-E2-H","historical",2.12194899717967,"W/m2"
1990,"heatflux","r1i1p3","GISS-E2-H","historical",2.64450599749883,"W/m2"
1991,"heatflux","r1i1p3","GISS-E2-H","historical",0.801459262768427,"W/m2"
1992,"heatflux","r1i1p3","GISS-E2-H","historical",0.149470289548238,"W/m2"
1993,"heatflux","r1i1p3","GISS-E2-H","historical",1.94366643826167,"W/m2"
1994,"heatflux","r1i1p3","GISS-E2-H","historical",2.03992486000061,"W/m2"
1995,"heatflux","r1i1p3","GISS-E2-H","historical",2.74369428555171,"W/m2"
1996,"heatflux","r1i1p3","GISS-E2-H","historical",2.60779171188672,"W/m2"
1997,"heatflux","r1i1p3","GISS-E2-H","historical",2.75751928488413,"W/m2"
1998,"heatflux","r1i1p3","GISS-E2-H","historical",2.52987023194631,"W/m2"
1999,"heatflux","r1i1p3","GISS-E2-H","historical",2.59724096457163,"W/m2"
2000,"heatflux","r1i1p3","GISS-E2-H","historical",3.14742581049601,"W/m2"
2001,"heatflux","r1i1p3","GISS-E2-H","historical",2.76120090484619,"W/m2"
2002,"heatflux","r1i1p3","GISS-E2-H","historical",2.02144010861715,"W/m2"
2003,"heatflux","r1i1p3","GISS-E2-H","historical",2.1794228553772,"W/m2"
2004,"heatflux","r1i1p3","GISS-E2-H","historical",2.61018176873525,"W/m2"
2005,"heatflux","r1i1p3","GISS-E2-H","historical",2.92869446674983,"W/m2"
1850,"heatflux","r1i1p3","GISS-E2-R","historical",1.17342368761698,"W/m2"
1851,"heatflux","r1i1p3","GISS-E2-R","historical",1.44329204161962,"W/m2"
1852,"heatflux","r1i1p3","GISS-E2-R","historical",1.57069772481918,"W/m2"
1853,"heatflux","r1i1p3","GISS-E2-R","historical",1.38285295168559,"W/m2"
1854,"heatflux","r1i1p3","GISS-E2-R","historical",1.16402049859365,"W/m2"
1855,"heatflux","r1i1p3","GISS-E2-R","historical",0.86173673470815,"W/m2"
1856,"heatflux","r1i1p3","GISS-E2-R","historical",0.177174945672353,"W/m2"
1857,"heatflux","r1i1p3","GISS-E2-R","historical",-0.860438724358877,"W/m2"
1858,"heatflux","r1i1p3","GISS-E2-R","historical",0.968142682065566,"W/m2"
1859,"heatflux","r1i1p3","GISS-E2-R","historical",1.32719707489014,"W/m2"
1860,"heatflux","r1i1p3","GISS-E2-R","historical",0.734990219275157,"W/m2"
1861,"heatflux","r1i1p3","GISS-E2-R","historical",0.707428356011709,"W/m2"
1862,"heatflux","r1i1p3","GISS-E2-R","historical",0.459863553444544,"W/m2"
1863,"heatflux","r1i1p3","GISS-E2-R","historical",1.30180664857229,"W/m2"
1864,"heatflux","r1i1p3","GISS-E2-R","historical",2.15559581915538,"W/m2"
1865,"heatflux","r1i1p3","GISS-E2-R","historical",1.45116962989171,"W/m2"
1866,"heatflux","r1i1p3","GISS-E2-R","historical",0.809263388315837,"W/m2"
1867,"heatflux","r1i1p3","GISS-E2-R","historical",1.08706021308899,"W/m2"
1868,"heatflux","r1i1p3","GISS-E2-R","historical",1.31912908951441,"W/m2"
1869,"heatflux","r1i1p3","GISS-E2-R","historical",1.1067192753156,"W/m2"
1870,"heatflux","r1i1p3","GISS-E2-R","historical",1.36000196139018,"W/m2"
1871,"heatflux","r1i1p3","GISS-E2-R","historical",1.10704830288887,"W/m2"
1872,"heatflux","r1i1p3","GISS-E2-R","historical",0.723813205957413,"W/m2"
1873,"heatflux","r1i1p3","GISS-E2-R","historical",1.3643931945165,"W/m2"
1874,"heatflux","r1i1p3","GISS-E2-R","historical",0.757603019475937,"W/m2"
1875,"heatflux","r1i1p3","GISS-E2-R","historical",1.26766822735469,"W/m2"
1876,"heatflux","r1i1p3","GISS-E2-R","historical",1.5268834233284,"W/m2"
1877,"heatflux","r1i1p3","GISS-E2-R","historical",1.03635356823603,"W/m2"
1878,"heatflux","r1i1p3","GISS-E2-R","historical",1.26509205500285,"W/m2"
1879,"heatflux","r1i1p3","GISS-E2-R","historical",1.28031307458878,"W/m2"
1880,"heatflux","r1i1p3","GISS-E2-R","historical",1.27005745967229,"W/m2"
1881,"heatflux","r1i1p3","GISS-E2-R","historical",1.25026579697927,"W/m2"
1882,"heatflux","r1i1p3","GISS-E2-R","historical",1.19542846083641,"W/m2"
1883,"heatflux","r1i1p3","GISS-E2-R","historical",-0.20564795533816,"W/m2"
1884,"heatflux","r1i1p3","GISS-E2-R","historical",-2.13082064812382,"W/m2"
1885,"heatflux","r1i1p3","GISS-E2-R","historical",0.657499899466833,"W/m2"
1886,"heatflux","r1i1p3","GISS-E2-R","historical",1.19694584608078,"W/m2"
1887,"heatflux","r1i1p3","GISS-E2-R","historical",0.345595628023148,"W/m2"
1888,"heatflux","r1i1p3","GISS-E2-R","historical",1.22646343708038,"W/m2"
1889,"heatflux","r1i1p3","GISS-E2-R","historical",0.926900535821915,"W/m2"
1890,"heatflux","r1i1p3","GISS-E2-R","historical",0.271672268708547,"W/m2"
